,settlement_date,settlement_period,wind_mw_value,dadf_mw_value,residual_mw_value,bsuos
455,11/01/2015,24,6311.310879975784,36595.0,22469,2.1152
456,11/01/2015,25,6306.0,37139.0,22990,2.07077
457,11/01/2015,26,6325.490935289905,37380.0,23070,2.27851
458,11/01/2015,27,6363.0,37356.0,23150,2.58662
459,11/01/2015,28,6388.2413595832495,37180.0,23040,2.7577
460,11/01/2015,29,6462.0,37235.0,22930,2.73246
461,11/01/2015,30,6464.553015091695,37255.0,22927,2.7546
462,11/01/2015,31,6571.0,37338.0,22924,2.82362
463,11/01/2015,32,6600.642757224221,37928.0,23758,2.92453
464,11/01/2015,33,6661.0,39096.0,24592,3.47766
465,11/01/2015,34,6706.459463817985,42049.0,27091,3.59165
466,11/01/2015,35,6718.0,44152.0,29591,3.4459
467,11/01/2015,36,6737.889616023524,44220.0,29373,3.04166
468,11/01/2015,37,6753.0,43751.0,29155,2.65131
469,11/01/2015,38,6753.503664800883,42661.0,28097,2.57114
470,11/01/2015,39,6773.0,41655.0,27039,2.68932
471,11/01/2015,40,6775.996730002057,40289.0,25884,2.62097
472,11/01/2015,41,6776.0,39349.0,24730,2.44761
473,11/01/2015,42,6772.114858509396,37730.0,23246,2.23676
474,11/01/2015,43,6762.0,36368.0,21763,2.99313
475,11/01/2015,44,6725.4524979434,34274.0,20067,3.13416
476,11/01/2015,45,6435.0,32649.0,18371,3.63928
477,11/01/2015,46,6458.945509109135,30907.0,16418,3.07559
478,11/01/2015,47,6484.0,28793.0,14466,4.21898
479,11/01/2015,48,6491.058645164961,27620.0,14191,4.41474
480,12/01/2015,1,6530.0,28957.0,13917,4.99925
481,12/01/2015,2,6537.146909030682,28937.0,13759,4.9215
482,12/01/2015,3,6545.0,28656.0,13601,5.68466
483,12/01/2015,4,6557.781636896887,27960.0,12990,5.0666
484,12/01/2015,5,6565.0,27455.0,12380,5.04219
485,12/01/2015,6,6541.408395565232,27300.0,12213,5.16482
486,12/01/2015,7,6290.0,26846.0,12046,5.21568
487,12/01/2015,8,6243.6965104969895,26136.0,11654,5.69369
488,12/01/2015,9,5987.0,25759.0,11262,5.68784
489,12/01/2015,10,6028.525950027026,25513.0,11080,5.26054
490,12/01/2015,11,6047.0,25455.0,10898,6.73934
491,12/01/2015,12,6044.050340323863,26701.0,13140,5.91688
492,12/01/2015,13,6035.0,29927.0,15382,5.76981
493,12/01/2015,14,6135.490278357238,33251.0,18892,5.60491
494,12/01/2015,15,6157.0,37069.0,22402,6.07714
495,12/01/2015,16,6155.118243575649,39269.0,24188,4.89087
496,12/01/2015,17,6150.0,40635.0,25975,4.6561
497,12/01/2015,18,6289.992264218807,41160.0,26289,4.55168
498,12/01/2015,19,7001.0,42115.0,26604,4.95604
499,12/01/2015,20,7005.758455978646,42577.0,26960,3.46078
500,12/01/2015,21,7014.0,42840.0,27316,2.88299
501,12/01/2015,22,7022.181436166069,43139.0,27598,2.82024
502,12/01/2015,23,7046.0,43436.0,27880,2.95545
503,12/01/2015,24,7050.731185376252,43732.0,28045,2.85674
504,12/01/2015,25,7069.0,43790.0,28211,2.72255
505,12/01/2015,26,7071.786346032942,43774.0,28207,2.60087
506,12/01/2015,27,7073.0,43786.0,28203,2.43323
507,12/01/2015,28,7054.7965193920745,43776.0,28333,2.10218
508,12/01/2015,29,7049.0,44023.0,28464,2.03965
509,12/01/2015,30,7018.931847305033,43720.0,28474,2.06577
510,12/01/2015,31,7009.0,44003.0,28484,1.81092
511,12/01/2015,32,7006.54512638699,45015.0,30161,2.46798
512,12/01/2015,33,6927.0,47275.0,31838,3.59714
513,12/01/2015,34,6834.517603100195,49751.0,33488,4.06905
514,12/01/2015,35,6822.0,50470.0,35138,3.9108
515,12/01/2015,36,6637.949496953943,50189.0,34744,3.79108
516,12/01/2015,37,6595.0,49455.0,34350,3.32989
517,12/01/2015,38,6523.692364793081,48555.0,33438,2.51501
518,12/01/2015,39,6323.0,47360.0,32527,2.23372
519,12/01/2015,40,6161.986768357434,45856.0,31242,2.02342
520,12/01/2015,41,6013.0,44480.0,29957,1.8651
521,12/01/2015,42,5798.870698169096,42900.0,28349,2.26483
522,12/01/2015,43,5686.0,40937.0,26741,2.13533
523,12/01/2015,44,5227.524181207395,38627.0,24794,2.56155
524,12/01/2015,45,5040.0,36397.0,22847,2.8581
525,12/01/2015,46,5163.220616670098,34255.0,20556,3.15357
526,12/01/2015,47,5181.0,31956.0,18265,4.04879
527,12/01/2015,48,5215.349704914887,30450.0,17731,3.52896
528,13/01/2015,1,5270.0,31202.0,17198,3.2673
529,13/01/2015,2,5259.634737926893,31472.0,17288,2.97734
530,13/01/2015,3,5241.0,31354.0,17379,3.06311
531,13/01/2015,4,5186.614535990541,30683.0,16854,2.88647
532,13/01/2015,5,5051.0,30114.0,16329,2.4989
533,13/01/2015,6,5017.589877858659,29925.0,16114,2.75479
534,13/01/2015,7,4837.0,29471.0,15900,2.25874
535,13/01/2015,8,4831.6167831018665,28951.0,15451,2.23548
536,13/01/2015,9,4830.0,28566.0,15002,2.12331
537,13/01/2015,10,4835.28268481244,28555.0,15076,2.35032
538,13/01/2015,11,4998.0,38876.17451290759,15150,1.81834
539,13/01/2015,12,5200.414635342325,38877.65882879712,15225,2.42652
540,13/01/2015,13,5214.0,38879.140781977694,15299,2.26742
541,13/01/2015,14,5358.5529136066025,38880.6203735157,15373,1.76274
542,13/01/2015,15,5366.0,38882.09760447703,15448,1.62081
543,13/01/2015,16,5403.100819343725,38883.57247592705,15522,1.46198
544,13/01/2015,17,5416.0,38885.04498893067,15596,1.20572
545,13/01/2015,18,5400.549827215411,38886.51514455227,15671,1.00864
546,13/01/2015,19,5365.0,38887.98294385578,15745,1.03621
547,13/01/2015,20,5351.448739726216,38889.44838790459,15819,1.41185
548,13/01/2015,21,5332.0,38890.91147776162,15894,1.53933
549,13/01/2015,22,5321.629120290023,38892.372214489296,15968,1.68347
550,13/01/2015,23,5318.0,38893.830599149565,16042,1.73606
551,13/01/2015,24,5292.299808461779,38895.28663280385,16117,1.74776
552,13/01/2015,25,5279.0,38896.74031651311,16191,2.13412
553,13/01/2015,26,5275.801492654336,38898.19165133781,16265,2.19158
554,13/01/2015,27,5190.0,38899.6406383379,16340,2.13653
555,13/01/2015,28,5139.8392052656945,38901.087278572864,16414,1.83667
556,13/01/2015,29,5059.0,38902.531573101696,16489,1.75473
557,13/01/2015,30,4925.931082326208,38903.97352298288,16563,1.34784
558,13/01/2015,31,4905.0,38905.41312927443,16637,1.3835
559,13/01/2015,32,4852.27597773555,38906.85039303386,16712,1.57643
560,13/01/2015,33,4753.0,38908.28531531821,16786,1.81513
561,13/01/2015,34,4637.199942106135,38909.717897184004,16860,2.63983
562,13/01/2015,35,4626.0,38911.148139687306,16935,2.41388
563,13/01/2015,36,4562.404199346882,38912.57604388367,17009,2.29129
564,13/01/2015,37,4554.0,38914.00161082819,17083,1.87301
565,13/01/2015,38,4555.354785002177,38915.42484157544,17158,1.93215
566,13/01/2015,39,4556.0,38916.84573717953,17232,2.12431
567,13/01/2015,40,4570.58105820118,38918.26429869408,17306,2.4911
568,13/01/2015,41,4623.0,38919.68052717221,17381,2.07662
569,13/01/2015,42,4689.90037242035,38921.09442366658,17455,1.93385
570,13/01/2015,43,4742.0,38922.505989229336,17529,1.6117
571,13/01/2015,44,5189.115326162037,38923.91522491216,17604,1.56763
572,13/01/2015,45,5778.0,38925.32213176625,17678,1.36274
573,13/01/2015,46,5673.838390118835,38926.72671084229,17752,1.5851
574,13/01/2015,47,5673.0,38928.12896319052,17827,1.62138
575,13/01/2015,48,5642.747103633488,38929.52888986067,17901,1.64248
576,14/01/2015,1,5550.0,32164.0,17976,1.86158
577,14/01/2015,2,5546.686009180279,31656.0,17831,1.76955
578,14/01/2015,3,5449.0,31774.0,17687,1.93361
579,14/01/2015,4,5432.841576563151,31155.0,17194,1.76082
580,14/01/2015,5,5374.0,30714.0,16702,1.93963
581,14/01/2015,6,5336.193984203892,30571.0,16476,2.3293
582,14/01/2015,7,5328.0,30217.0,16251,1.96883
583,14/01/2015,8,5322.178075245756,29686.0,15824,2.13844
584,14/01/2015,9,5322.0,29358.0,15398,2.08867
585,14/01/2015,10,5341.66878851778,29407.0,15142,2.32163
586,14/01/2015,11,5342.0,28866.0,14886,2.78682
587,14/01/2015,12,5364.258519117174,30044.0,17013,3.91949
588,14/01/2015,13,5367.0,33145.0,19140,2.8776
589,14/01/2015,14,5367.65115659102,36672.0,23025,2.30442
590,14/01/2015,15,5390.0,40938.0,26910,2.38136
591,14/01/2015,16,5392.281615691227,43478.0,28553,2.05272
592,14/01/2015,17,5419.0,44253.0,30196,2.19377
593,14/01/2015,18,5419.637345244848,44131.0,30400,1.71189
594,14/01/2015,19,5447.0,44689.0,30604,2.03158
595,14/01/2015,20,5451.785292833802,45060.0,30783,1.47132
596,14/01/2015,21,5459.0,45059.0,30962,1.33847
597,14/01/2015,22,5460.461280509438,44430.0,30627,1.01219
598,14/01/2015,23,5461.0,44391.0,30292,0.67474
599,14/01/2015,24,5464.939147159048,44337.0,30256,0.49911
600,14/01/2015,25,5525.0,44384.0,30221,0.66688
601,14/01/2015,26,5633.989323643989,44196.0,29987,0.60196
602,14/01/2015,27,5733.0,44124.0,29753,0.87982
603,14/01/2015,28,5960.272778862571,44182.0,29682,1.34968
604,14/01/2015,29,5993.0,44242.0,29611,1.60166
605,14/01/2015,30,6108.955696055484,43980.0,29402,1.35004
606,14/01/2015,31,6167.0,43998.0,29193,1.58121
607,14/01/2015,32,6183.759441513064,45075.0,30888,2.65672
608,14/01/2015,33,6230.0,47452.0,32584,3.8396
609,14/01/2015,34,6184.274603387461,50076.0,34472,3.29847
610,14/01/2015,35,5792.0,50790.0,36360,2.81813
611,14/01/2015,36,5307.140888420902,50392.0,36173,2.45331
612,14/01/2015,37,5124.0,49748.0,35986,1.64836
613,14/01/2015,38,5212.731235159023,48798.0,34827,1.56887
614,14/01/2015,39,5255.0,47561.0,33668,1.50943
615,14/01/2015,40,5548.475426042781,46070.0,32103,1.58863
616,14/01/2015,41,5620.0,44797.0,30539,1.64771
617,14/01/2015,42,5611.448571968191,42970.0,28618,2.05792
618,14/01/2015,43,5588.0,40924.0,26698,2.41979
619,14/01/2015,44,6008.277975992292,38436.0,24059,2.38991
620,14/01/2015,45,6341.0,36400.0,21421,2.56262
621,14/01/2015,46,6599.975405027621,34346.0,18894,2.66539
622,14/01/2015,47,6804.0,31809.0,16367,2.61624
623,14/01/2015,48,6628.846281133721,30280.0,16479,2.59798
624,15/01/2015,1,5800.0,31058.0,16592,2.9304
625,15/01/2015,2,5360.944230434492,31255.0,17032,3.20329
626,15/01/2015,3,5051.0,31190.0,17473,2.90524
627,15/01/2015,4,5049.076658480297,30507.0,16938,2.58885
628,15/01/2015,5,4909.0,29979.0,16404,2.77171
629,15/01/2015,6,4953.2201665620505,29824.0,16049,2.78734
630,15/01/2015,7,4985.0,29346.0,15695,2.89195
631,15/01/2015,8,5188.9385174655445,28779.0,14855,3.13442
632,15/01/2015,9,5691.0,28372.0,14015,3.25153
633,15/01/2015,10,5665.475975222957,28367.0,13941,3.48502
634,15/01/2015,11,5656.0,28190.0,13868,3.99794
635,15/01/2015,12,5585.86271018161,29399.0,16105,5.00642
636,15/01/2015,13,5574.0,32582.0,18342,4.40195
637,15/01/2015,14,6387.424064059054,35968.0,21523,3.62256
638,15/01/2015,15,6767.0,40137.0,24704,3.03343
639,15/01/2015,16,6867.464610295151,42393.0,26077,2.65812
640,15/01/2015,17,7027.0,43143.0,27450,2.50369
641,15/01/2015,18,7014.248105283201,42884.0,27613,2.15733
642,15/01/2015,19,7014.0,43457.0,27777,2.23034
643,15/01/2015,20,6978.198405103254,43580.0,27835,2.11594
644,15/01/2015,21,6958.0,43518.0,27894,2.69962
645,15/01/2015,22,6936.212886935946,43617.0,28000,2.26962
646,15/01/2015,23,6912.0,43685.0,28107,1.92298
647,15/01/2015,24,6574.584520649934,43940.0,28610,1.96008
648,15/01/2015,25,6410.0,44190.0,29114,2.022
649,15/01/2015,26,6237.581819655572,43827.0,29038,1.83227
650,15/01/2015,27,6021.0,43649.0,28962,1.78977
651,15/01/2015,28,6001.225698092294,43390.0,29051,1.59641
652,15/01/2015,29,5883.0,43690.0,29141,1.54325
653,15/01/2015,30,5875.684621611043,43539.0,29204,1.3851
654,15/01/2015,31,5805.0,43738.0,29267,1.62252
655,15/01/2015,32,5737.917015230658,44914.0,30773,1.56895
656,15/01/2015,33,5692.0,46637.0,32279,2.10953
657,15/01/2015,34,5672.368397094382,49306.0,34164,2.94279
658,15/01/2015,35,5654.0,50370.0,36050,2.78395
659,15/01/2015,36,5706.885590181862,50080.0,35541,2.65951
660,15/01/2015,37,5913.0,49612.0,35033,2.58223
661,15/01/2015,38,5954.550552202627,48616.0,33815,2.22361
662,15/01/2015,39,6340.0,47603.0,32597,1.92815
663,15/01/2015,40,6339.970487570524,46276.0,31189,2.25157
664,15/01/2015,41,6312.0,44760.0,29782,2.52828
665,15/01/2015,42,6290.223235717391,43070.0,27895,2.31394
666,15/01/2015,43,6276.0,40951.0,26009,2.46947
667,15/01/2015,44,6242.642786872912,38474.0,23999,2.26529
668,15/01/2015,45,5728.0,36383.0,21989,2.22924
669,15/01/2015,46,5883.417389510739,34413.0,19756,2.04804
670,15/01/2015,47,6043.0,32233.0,17524,1.93608
671,15/01/2015,48,6089.210461311405,30830.0,17159,1.80041
672,16/01/2015,1,6096.0,31571.0,16794,2.24191
673,16/01/2015,2,6148.483584770478,31568.0,16667,2.23417
674,16/01/2015,3,6333.0,31555.0,16541,2.33726
675,16/01/2015,4,6466.598047891332,31059.0,16033,2.06417
676,16/01/2015,5,6664.0,30870.0,15525,2.09811
677,16/01/2015,6,6695.016826986649,30848.0,15255,2.19037
678,16/01/2015,7,6864.0,30531.0,14986,2.31582
679,16/01/2015,8,6894.463083543883,29980.0,14581,2.34943
680,16/01/2015,9,6927.0,29784.0,14176,2.33002
681,16/01/2015,10,6898.940421528215,29887.0,13925,2.33678
682,16/01/2015,11,6848.0,29204.0,13675,2.52343
683,16/01/2015,12,6844.910709108922,30359.0,15961,3.12285
684,16/01/2015,13,6670.0,33598.0,18247,2.50028
685,16/01/2015,14,6663.254645958082,37061.0,22265,2.12195
686,16/01/2015,15,6411.0,41376.0,26284,2.33509
687,16/01/2015,16,6371.411848858038,43878.0,28189,1.86806
688,16/01/2015,17,6017.0,44792.0,30094,1.45408
689,16/01/2015,18,5621.041121083079,44441.0,30498,1.23812
690,16/01/2015,19,5544.0,45127.0,30902,1.71788
691,16/01/2015,20,5439.33036008885,45270.0,31040,1.20347
692,16/01/2015,21,5287.0,45146.0,31178,1.05159
693,16/01/2015,22,5237.956405223975,44998.0,31157,1.21582
694,16/01/2015,23,5223.0,45040.0,31136,1.17939
695,16/01/2015,24,5222.857164688484,45045.0,31201,1.18244
696,16/01/2015,25,5222.0,45170.0,31267,1.19935
697,16/01/2015,26,5183.869476257427,44932.0,31016,1.13459
698,16/01/2015,27,5183.0,44629.0,30765,1.07303
699,16/01/2015,28,5133.607651432598,44519.0,30816,0.83759
700,16/01/2015,29,5097.0,44645.0,30867,0.82849
701,16/01/2015,30,5032.821841376775,44406.0,30610,0.658
702,16/01/2015,31,4975.0,44010.0,30354,0.85282
703,16/01/2015,32,4949.600082366944,44892.0,31574,1.59945
704,16/01/2015,33,4831.0,46306.0,32794,1.57936
705,16/01/2015,34,4825.672680921164,49070.0,35015,1.82621
706,16/01/2015,35,4683.0,50600.0,37236,1.7445
707,16/01/2015,36,4624.774894042988,50408.0,36930,1.90676
708,16/01/2015,37,4549.0,49855.0,36625,2.00789
709,16/01/2015,38,4451.422814044418,48844.0,35626,1.87057
710,16/01/2015,39,4437.0,47745.0,34627,1.78628
711,16/01/2015,40,4399.145283952353,46151.0,33109,1.80856
712,16/01/2015,41,4343.0,44615.0,31591,2.03328
713,16/01/2015,42,4260.587201189905,42820.0,29911,2.05659
714,16/01/2015,43,4260.0,41173.0,28232,1.76397
715,16/01/2015,44,3032.0474663450464,39014.0,27022,1.62956
716,16/01/2015,45,2866.0,37360.0,25813,1.62329
717,16/01/2015,46,2883.1638308533047,35922.0,24149,1.6937
718,16/01/2015,47,2906.0,34072.0,22485,1.72354
719,16/01/2015,48,2912.790089364976,32840.0,22132,1.49113
720,17/01/2015,1,2928.0,33293.0,21780,1.90399
721,17/01/2015,2,2922.5262483035935,33475.0,21621,2.00041
722,17/01/2015,3,2875.0,32923.0,21463,2.14929
723,17/01/2015,4,2788.0736837497334,32114.0,20776,1.62853
724,17/01/2015,5,2765.0,31440.0,20090,1.79842
725,17/01/2015,6,2643.522675658697,31336.0,19778,1.80689
726,17/01/2015,7,2623.0,30675.0,19467,1.82137
727,17/01/2015,8,2533.9315789743705,30055.0,19001,1.63342
728,17/01/2015,9,2459.0,29580.0,18536,1.66707
729,17/01/2015,10,2383.9940514719883,29439.0,17940,1.55174
730,17/01/2015,11,2276.0,28205.0,17344,1.5311
731,17/01/2015,12,2217.2855287082934,28428.0,18115,1.70587
732,17/01/2015,13,2086.0,29557.0,18886,1.18782
733,17/01/2015,14,1951.074240693761,30519.0,20218,1.17158
734,17/01/2015,15,1916.0,32052.0,21551,1.16679
735,17/01/2015,16,1887.6717812795034,33286.0,23203,1.20228
736,17/01/2015,17,1790.0,35230.0,24855,1.77008
737,17/01/2015,18,1773.542152863117,37212.0,26871,1.56445
738,17/01/2015,19,1710.0,39182.0,28887,1.52228
739,17/01/2015,20,1705.0622739361893,40611.0,29902,1.36663
740,17/01/2015,21,1668.0,41170.0,30917,1.27417
741,17/01/2015,22,1667.7299230577366,41290.0,30977,1.15949
742,17/01/2015,23,1663.0,41285.0,31037,1.37442
743,17/01/2015,24,1670.7971539889277,41276.0,30983,1.73546
744,17/01/2015,25,1691.0,41206.0,30930,1.50716
745,17/01/2015,26,1717.617610379521,40993.0,30596,1.24571
746,17/01/2015,27,1720.0,40568.0,30263,1.08646
747,17/01/2015,28,1739.7544128894592,40315.0,30009,1.04149
748,17/01/2015,29,1740.0,40080.0,29755,1.04055
749,17/01/2015,30,1741.9473540641734,39800.0,29698,1.0682
750,17/01/2015,31,1745.0,39971.0,29641,1.43041
751,17/01/2015,32,1743.3173074162262,40562.0,30740,1.53692
752,17/01/2015,33,1734.0,42158.0,31839,1.41268
753,17/01/2015,34,1720.3979112708284,45080.0,34076,1.4279
754,17/01/2015,35,1713.0,46611.0,36313,1.61124
755,17/01/2015,36,1698.512218765656,47060.0,36318,1.43154
756,17/01/2015,37,1685.0,46593.0,36323,1.43336
757,17/01/2015,38,1678.3294616043904,45598.0,35185,1.45958
758,17/01/2015,39,1645.0,44277.0,34047,1.29003
759,17/01/2015,40,1614.7884010338885,42938.0,32873,1.08293
760,17/01/2015,41,1594.0,41878.0,31699,1.1511
761,17/01/2015,42,1581.0552651605649,40550.0,30399,1.08299
762,17/01/2015,43,1534.0,39219.0,29100,1.25382
763,17/01/2015,44,1599.5082400585611,37858.0,27655,1.14713
764,17/01/2015,45,1798.0,36594.0,26211,1.23455
765,17/01/2015,46,1748.237837386684,35698.0,25024,1.17495
766,17/01/2015,47,1673.0,34096.0,23838,1.38107
767,17/01/2015,48,1662.872233294942,32940.0,23365,1.22411
768,18/01/2015,1,1623.0,33383.0,22893,1.24196
769,18/01/2015,2,1624.6019243793858,33446.0,22702,1.19299
770,18/01/2015,3,1626.0,33005.0,22512,1.12814
771,18/01/2015,4,1643.647021459256,32223.0,21747,0.93672
772,18/01/2015,5,1654.0,31503.0,20982,1.12524
773,18/01/2015,6,1667.164708973466,31510.0,20777,1.1096
774,18/01/2015,7,1671.0,31111.0,20573,1.14831
775,18/01/2015,8,1685.7551042749014,30383.0,19916,1.02317
776,18/01/2015,9,1696.0,29822.0,19259,1.26685
777,18/01/2015,10,1726.61835191714,29361.0,18480,1.41234
778,18/01/2015,11,1735.0,28303.0,17701,1.46315
779,18/01/2015,12,1742.2584296494724,28260.0,17966,1.34673
780,18/01/2015,13,1758.0,28856.0,18231,1.01404
781,18/01/2015,14,1751.7793367886702,29298.0,18749,1.13013
782,18/01/2015,15,1746.0,29881.0,19268,1.10735
783,18/01/2015,16,1737.0680694213434,30476.0,20179,1.13434
784,18/01/2015,17,1723.0,31680.0,21090,0.8902
785,18/01/2015,18,1720.3380623668427,33823.0,23322,2.0219
786,18/01/2015,19,1718.0,36140.0,25555,1.58702
787,18/01/2015,20,1737.9566043088125,37867.0,27093,1.46029
788,18/01/2015,21,1742.0,39240.0,28631,1.37219
789,18/01/2015,22,1752.3155185388207,39888.0,29236,1.50055
790,18/01/2015,23,1797.0,40506.0,29842,1.31886
791,18/01/2015,24,1805.8938964227332,40805.0,30208,1.24717
792,18/01/2015,25,1875.0,41316.0,30574,1.20294
793,18/01/2015,26,1893.7070964431553,41540.0,30513,1.03929
794,18/01/2015,27,1957.0,41276.0,30452,1.26912
795,18/01/2015,28,1968.2649956101307,41056.0,30242,1.0937
796,18/01/2015,29,2031.0,40930.0,30032,1.1514
797,18/01/2015,30,2073.4488811762326,40830.0,30101,0.94765
798,18/01/2015,31,2103.0,41141.0,30171,0.88733
799,18/01/2015,32,2124.2738995894206,42460.0,31623,0.91167
800,18/01/2015,33,2166.0,44108.0,33075,1.26373
801,18/01/2015,34,2205.5908983510144,46661.0,34949,1.52389
802,18/01/2015,35,2209.0,47900.0,36824,2.16234
803,18/01/2015,36,2210.8211803136865,47746.0,36432,1.8782
804,18/01/2015,37,2212.0,47119.0,36040,2.05299
805,18/01/2015,38,2208.869923512881,45942.0,35093,1.55814
806,18/01/2015,39,2154.0,45167.0,34146,1.47394
807,18/01/2015,40,2102.199566763282,44022.0,33290,1.56695
808,18/01/2015,41,2044.0,43345.0,32434,1.49349
809,18/01/2015,42,1929.2412911512697,41980.0,31103,1.24077
810,18/01/2015,43,1906.0,40546.0,29773,1.53657
811,18/01/2015,44,2112.1430404191524,38538.0,27685,1.26635
812,18/01/2015,45,2425.0,36889.0,25597,1.12458
813,18/01/2015,46,2287.605101638899,35212.0,23831,0.77407
814,18/01/2015,47,2237.0,33170.0,22066,0.49374
815,18/01/2015,48,2152.643359957182,31940.0,22145,0.59982
816,19/01/2015,1,2045.0,33209.0,22225,0.8138
817,19/01/2015,2,2023.9249096560163,33380.0,22375,1.18157
818,19/01/2015,3,1881.0,33345.0,22525,1.15924
819,19/01/2015,4,1860.726105538857,32922.0,22243,1.14379
820,19/01/2015,5,1735.0,32635.0,21961,1.21759
821,19/01/2015,6,1597.2906288661998,32757.0,21918,1.07914
822,19/01/2015,7,1587.0,32402.0,21876,1.25611
823,19/01/2015,8,1457.9628061285484,31789.0,21375,0.877
824,19/01/2015,9,1430.0,31243.0,20874,0.91681
825,19/01/2015,10,1311.4774353782177,30245.0,20662,0.93308
826,19/01/2015,11,1297.0,30687.0,20451,1.55808
827,19/01/2015,12,1246.732914281144,32042.0,22922,1.52515
828,19/01/2015,13,1197.0,35529.0,25393,1.89366
829,19/01/2015,14,1136.9161979157045,39303.0,29679,1.45207
830,19/01/2015,15,1113.0,44017.0,33965,1.32531
831,19/01/2015,16,1035.201703928769,46558.0,35727,1.7968
832,19/01/2015,17,1030.0,47458.0,37489,1.49877
833,19/01/2015,18,969.7866114310241,47440.0,37936,1.49472
834,19/01/2015,19,937.0,48260.0,38384,1.37012
835,19/01/2015,20,869.1496195780724,48250.0,38439,1.26674
836,19/01/2015,21,836.0,48270.0,38495,1.12252
837,19/01/2015,22,780.1246764215065,48310.0,38532,1.12857
838,19/01/2015,23,750.0,48259.0,38570,1.20183
839,19/01/2015,24,730.8326778597664,48131.0,38554,1.32384
840,19/01/2015,25,693.0,48171.0,38539,1.03808
841,19/01/2015,26,683.3045620534482,47921.0,38351,1.1344
842,19/01/2015,27,672.0,47775.0,38164,1.22331
843,19/01/2015,28,677.508591925295,47529.0,38071,1.10927
844,19/01/2015,29,678.0,47596.0,37979,1.69581
845,19/01/2015,30,692.1826460733123,47462.0,37796,1.8811
846,19/01/2015,31,698.0,47250.0,37613,3.29676
847,19/01/2015,32,701.4448068438068,48080.0,38682,5.2242
848,19/01/2015,33,720.0,49410.0,39751,6.30433
849,19/01/2015,34,723.2462053889706,51584.0,41754,6.67938
850,19/01/2015,35,734.0,53430.0,43757,7.56368
851,19/01/2015,36,728.4970193206713,53382.0,43658,7.64208
852,19/01/2015,37,728.0,53227.0,43560,7.65621
853,19/01/2015,38,717.819546230542,53355.0,43119,7.70951
854,19/01/2015,39,693.0,52310.0,42678,8.84805
